data/k,data/distancia,data/algoritmo,data/tempo,data/precisao_maior,data/precisao_menor,data/precisao_media,data/precisao_desvio_padrao,data/precisao_p25,data/precisao_p50,data/precisao_p75
116,cityblock,distance,0.2950012683868408,0.956140350877193,0.9122807017543859,0.9324561403508771,0.016666666666666677,0.9144736842105263,0.9342105263157895,0.9451754385964912
117,minkowski,uniform,0.19100451469421387,0.9385964912280702,0.8333333333333334,0.8859649122807017,0.03282155602433283,0.868421052631579,0.8859649122807017,0.9035087719298246
117,minkowski,uniform,0.21099305152893066,0.9736842105263158,0.8859649122807017,0.9245614035087719,0.03191825508536887,0.8947368421052632,0.9166666666666666,0.9583333333333334
117,minkowski,distance,0.24097609519958496,0.9385964912280702,0.8947368421052632,0.9087719298245615,0.01529438225803745,0.8947368421052632,0.9035087719298246,0.9188596491228069
117,minkowski,distance,0.2460007667541504,0.9649122807017544,0.8947368421052632,0.9289473684210525,0.019397670515347357,0.9210526315789473,0.9254385964912281,0.9364035087719298
117,cityblock,uniform,0.19202160835266113,0.956140350877193,0.8771929824561403,0.9131578947368422,0.024325306357652725,0.9035087719298246,0.9078947368421053,0.9298245614035088
117,cityblock,uniform,0.18800616264343262,0.9736842105263158,0.8771929824561403,0.9245614035087719,0.027516468669049346,0.9144736842105263,0.9210526315789473,0.9451754385964912
117,cityblock,distance,0.2389974594116211,0.9473684210526315,0.8508771929824561,0.9114035087719298,0.028138622688325336,0.8903508771929824,0.9210526315789473,0.9298245614035088
117,cityblock,distance,0.24700093269348145,0.9736842105263158,0.868421052631579,0.9149122807017542,0.03283327591616298,0.8859649122807017,0.9210526315789473,0.9298245614035088
118,minkowski,uniform,0.18702077865600586,0.9473684210526315,0.8771929824561403,0.9131578947368422,0.01858738605299744,0.9035087719298246,0.9078947368421053,0.9276315789473684
118,minkowski,uniform,0.21799635887145996,0.9824561403508771,0.9122807017543859,0.93859649122807,0.020003077633318204,0.9298245614035088,0.9298245614035088,0.9451754385964912
118,minkowski,distance,0.2419736385345459,0.956140350877193,0.8596491228070176,0.9043859649122806,0.031978466900979254,0.8859649122807017,0.8947368421052632,0.9254385964912281
118,minkowski,distance,0.24500203132629395,0.9473684210526315,0.9035087719298246,0.9245614035087719,0.013702192413871331,0.9122807017543859,0.9254385964912281,0.9364035087719298
118,cityblock,uniform,0.1870286464691162,0.9210526315789473,0.8508771929824561,0.8894736842105264,0.021198326269464156,0.8706140350877193,0.8947368421052632,0.9035087719298246
118,cityblock,uniform,0.17499256134033203,0.956140350877193,0.8771929824561403,0.919298245614035,0.0214150098521644,0.9210526315789473,0.9210526315789473,0.9298245614035088
118,cityblock,distance,0.24000000953674316,0.9473684210526315,0.868421052631579,0.9184210526315788,0.020022302123707585,0.9122807017543859,0.9210526315789473,0.9276315789473684
118,cityblock,distance,0.2500009536743164,0.956140350877193,0.8947368421052632,0.9315789473684211,0.022467102587483676,0.9166666666666666,0.9385964912280702,0.9517543859649122
119,minkowski,uniform,0.19902276992797852,0.9298245614035088,0.8596491228070176,0.8964912280701753,0.02379764906359742,0.8793859649122806,0.9035087719298245,0.9122807017543859
119,minkowski,uniform,0.2050023078918457,0.9736842105263158,0.9210526315789473,0.9394736842105263,0.016850326940612767,0.9298245614035088,0.9342105263157895,0.9451754385964912
119,minkowski,distance,0.2359790802001953,0.9473684210526315,0.8596491228070176,0.9122807017543859,0.028559334379122284,0.8969298245614035,0.9210526315789473,0.9364035087719298
119,minkowski,distance,0.24399828910827637,0.9649122807017544,0.8859649122807017,0.9289473684210525,0.02017543859649124,0.9210526315789473,0.9298245614035088,0.9385964912280702
119,cityblock,uniform,0.18199920654296875,0.9473684210526315,0.8596491228070176,0.9087719298245613,0.0257841025556124,0.8947368421052632,0.9166666666666666,0.9210526315789473
119,cityblock,uniform,0.20200371742248535,0.9649122807017544,0.8859649122807017,0.9263157894736842,0.02360284920539248,0.9122807017543859,0.9298245614035088,0.9451754385964912
119,cityblock,distance,0.24399733543395996,0.956140350877193,0.8771929824561403,0.9105263157894736,0.02212196528582192,0.9035087719298246,0.9035087719298246,0.9188596491228069
119,cityblock,distance,0.2510039806365967,0.9736842105263158,0.8947368421052632,0.9385964912280702,0.020384122874775874,0.9298245614035088,0.9429824561403508,0.9473684210526315
120,minkowski,uniform,0.18999934196472168,0.9385964912280702,0.8859649122807017,0.9078947368421051,0.016758748398721757,0.8947368421052632,0.9078947368421053,0.9210526315789473
120,minkowski,uniform,0.20802807807922363,0.9649122807017544,0.868421052631579,0.906140350877193,0.027192982456140335,0.888157894736842,0.9122807017543859,0.9188596491228069
120,minkowski,distance,0.23797035217285156,0.9385964912280702,0.868421052631579,0.9,0.024246096422956595,0.8771929824561403,0.8947368421052632,0.9210526315789473
120,minkowski,distance,0.2710099220275879,0.956140350877193,0.8859649122807017,0.9245614035087719,0.020459480332790516,0.9078947368421053,0.9298245614035088,0.9364035087719298
120,cityblock,uniform,0.1889967918395996,0.9122807017543859,0.868421052631579,0.8964912280701753,0.015593323539150139,0.8859649122807017,0.8991228070175439,0.9122807017543859
120,cityblock,uniform,0.18703222274780273,0.9385964912280702,0.8947368421052632,0.9184210526315789,0.013617697101982488,0.9122807017543859,0.9166666666666666,0.9276315789473684
120,cityblock,distance,0.23997282981872559,0.9473684210526315,0.8771929824561403,0.9122807017543859,0.02287439440421981,0.8947368421052632,0.9166666666666666,0.9210526315789473
120,cityblock,distance,0.25300002098083496,0.9736842105263158,0.8508771929824561,0.9192982456140351,0.03300857495127506,0.9013157894736842,0.9210526315789473,0.9385964912280702
121,minkowski,uniform,0.21899962425231934,0.9385964912280702,0.868421052631579,0.9114035087719298,0.024325306357652704,0.9035087719298246,0.9210526315789473,0.9298245614035088
121,minkowski,uniform,0.20102977752685547,0.9298245614035088,0.868421052631579,0.9096491228070175,0.01842105263157894,0.9057017543859649,0.9122807017543859,0.9210526315789473
121,minkowski,distance,0.23997139930725098,0.956140350877193,0.8771929824561403,0.913157894736842,0.020924316564695723,0.8969298245614035,0.9166666666666666,0.9210526315789473
121,minkowski,distance,0.24399876594543457,0.9649122807017544,0.8771929824561403,0.9105263157894736,0.022807017543859654,0.8969298245614035,0.9122807017543859,0.9188596491228069
121,cityblock,uniform,0.18899941444396973,0.9473684210526315,0.8771929824561403,0.9096491228070175,0.020776700495310545,0.8947368421052632,0.9122807017543859,0.9254385964912281
121,cityblock,uniform,0.18602585792541504,0.9473684210526315,0.8947368421052632,0.9210526315789475,0.018813693499585265,0.9057017543859649,0.9210526315789473,0.9364035087719298
121,cityblock,distance,0.24097633361816406,0.956140350877193,0.8947368421052632,0.9236842105263158,0.023224916306796,0.8991228070175439,0.9254385964912281,0.9429824561403508
121,cityblock,distance,0.25099706649780273,0.9473684210526315,0.8771929824561403,0.9263157894736842,0.020832179100066527,0.9210526315789473,0.9342105263157895,0.9385964912280702
122,minkowski,uniform,0.19800710678100586,0.9473684210526315,0.8596491228070176,0.9070175438596492,0.026951388589012647,0.8969298245614035,0.9035087719298246,0.9276315789473684
122,minkowski,uniform,0.20299458503723145,0.9649122807017544,0.8947368421052632,0.9201754385964913,0.020924316564695712,0.9035087719298246,0.9166666666666666,0.9276315789473684
122,minkowski,distance,0.23600053787231445,0.9385964912280702,0.868421052631579,0.8982456140350876,0.024872713822382153,0.8771929824561403,0.8947368421052632,0.9188596491228069
122,minkowski,distance,0.24699854850769043,0.9473684210526315,0.8859649122807017,0.9166666666666667,0.02157609451973481,0.9035087719298246,0.9166666666666667,0.9364035087719298
122,cityblock,uniform,0.18703150749206543,0.9298245614035088,0.8157894736842105,0.8807017543859649,0.03705037207358399,0.8596491228070176,0.881578947368421,0.9100877192982456
122,cityblock,uniform,0.1769709587097168,0.9736842105263158,0.8947368421052632,0.9394736842105262,0.023357064834551494,0.9232456140350878,0.9385964912280702,0.9539473684210527
122,cityblock,distance,0.23799824714660645,0.9385964912280702,0.8508771929824561,0.9052631578947368,0.027683743575543,0.888157894736842,0.9035087719298246,0.9298245614035088
122,cityblock,distance,0.2499988079071045,0.956140350877193,0.9122807017543859,0.942982456140351,0.013157894736842103,0.9385964912280702,0.9473684210526315,0.9539473684210527
123,minkowski,uniform,0.19499754905700684,0.9385964912280702,0.868421052631579,0.8921052631578947,0.02150465030198467,0.8771929824561403,0.8859649122807017,0.9078947368421052
123,minkowski,uniform,0.20102953910827637,0.9649122807017544,0.8947368421052632,0.9403508771929824,0.021771357273668166,0.9276315789473684,0.9473684210526315,0.956140350877193
123,minkowski,distance,0.23797249794006348,0.9473684210526315,0.8771929824561403,0.9192982456140351,0.022807017543859637,0.9057017543859649,0.9166666666666666,0.9429824561403508
123,minkowski,distance,0.24599838256835938,0.9649122807017544,0.9035087719298246,0.9359649122807017,0.021859536481363344,0.9166666666666666,0.9429824561403508,0.9473684210526315
123,cityblock,uniform,0.19100308418273926,0.956140350877193,0.8333333333333334,0.9166666666666666,0.03706075469171508,0.9057017543859649,0.9298245614035088,0.9451754385964912
123,cityblock,uniform,0.1999979019165039,0.9649122807017544,0.8947368421052632,0.9175438596491228,0.01848360307518024,0.9057017543859649,0.9122807017543859,0.9210526315789473
123,cityblock,distance,0.2449963092803955,0.9298245614035088,0.8771929824561403,0.913157894736842,0.017740130189611136,0.8991228070175439,0.9166666666666666,0.9298245614035088
123,cityblock,distance,0.2819991111755371,0.956140350877193,0.8771929824561403,0.9254385964912281,0.025195450204114175,0.9166666666666666,0.9298245614035088,0.9385964912280702
124,minkowski,uniform,0.2069993019104004,0.9385964912280702,0.8771929824561403,0.9008771929824562,0.019238344034615197,0.8859649122807017,0.8947368421052632,0.9100877192982456
124,minkowski,uniform,0.1960010528564453,0.956140350877193,0.8771929824561403,0.9184210526315789,0.022552561635407798,0.8991228070175439,0.9254385964912281,0.9298245614035088
124,minkowski,distance,0.23900103569030762,0.956140350877193,0.8771929824561403,0.9219298245614034,0.027863824867137874,0.8991228070175439,0.9210526315789473,0.9473684210526315
124,minkowski,distance,0.24500131607055664,0.9649122807017544,0.8947368421052632,0.9298245614035088,0.024182541670333728,0.9122807017543859,0.9254385964912281,0.9517543859649122
124,cityblock,uniform,0.20203161239624023,0.956140350877193,0.8508771929824561,0.9052631578947368,0.031578947368421054,0.888157894736842,0.9078947368421053,0.9298245614035088
124,cityblock,uniform,0.18400025367736816,0.9736842105263158,0.8333333333333334,0.9192982456140351,0.036125018038550866,0.9057017543859649,0.9254385964912281,0.9429824561403508
124,cityblock,distance,0.24096965789794922,0.9385964912280702,0.8947368421052632,0.9122807017543859,0.013010874538764317,0.9035087719298246,0.9078947368421053,0.9188596491228069
124,cityblock,distance,0.2550017833709717,0.9736842105263158,0.9035087719298246,0.9333333333333332,0.02083217910006653,0.9144736842105263,0.9342105263157895,0.9451754385964912
125,minkowski,uniform,0.18899846076965332,0.9210526315789473,0.8508771929824561,0.8903508771929826,0.02457706267740683,0.8706140350877193,0.8903508771929824,0.9122807017543859
125,minkowski,uniform,0.18400001525878906,0.956140350877193,0.8859649122807017,0.9140350877192983,0.024748659613448926,0.888157894736842,0.9122807017543859,0.9364035087719298
125,minkowski,distance,0.23800063133239746,0.9473684210526315,0.8421052631578947,0.9140350877192983,0.029824561403508764,0.9035087719298246,0.9122807017543859,0.9407894736842105
125,minkowski,distance,0.24299979209899902,0.9385964912280702,0.868421052631579,0.9219298245614034,0.01939767051534735,0.9210526315789473,0.9298245614035088,0.9298245614035088
125,cityblock,uniform,0.17800450325012207,0.9385964912280702,0.8245614035087719,0.893859649122807,0.03496689724209605,0.8706140350877193,0.9078947368421053,0.9210526315789473
125,cityblock,uniform,0.1900036334991455,0.956140350877193,0.8947368421052632,0.9228070175438596,0.018731716231633874,0.9122807017543859,0.9166666666666666,0.9364035087719298
125,cityblock,distance,0.2479720115661621,0.956140350877193,0.8596491228070176,0.906140350877193,0.026621036676304412,0.888157894736842,0.9078947368421053,0.9210526315789473
125,cityblock,distance,0.25099849700927734,0.9649122807017544,0.8947368421052632,0.9359649122807017,0.022208752458196777,0.9166666666666666,0.9429824561403508,0.9473684210526315
126,minkowski,uniform,0.19100046157836914,0.9298245614035088,0.8596491228070176,0.8991228070175439,0.018504406236604376,0.888157894736842,0.9035087719298246,0.9035087719298246
126,minkowski,uniform,0.20102930068969727,0.956140350877193,0.8859649122807017,0.9166666666666667,0.022277938770526824,0.9035087719298246,0.9122807017543859,0.9210526315789473
126,minkowski,distance,0.23897385597229004,0.9736842105263158,0.8421052631578947,0.9017543859649123,0.035911385070980226,0.8859649122807017,0.8903508771929824,0.9254385964912281
126,minkowski,distance,0.24899911880493164,0.9736842105263158,0.9035087719298246,0.9333333333333333,0.022260662351665822,0.9166666666666666,0.9298245614035088,0.9517543859649122
126,cityblock,uniform,0.17999505996704102,0.9649122807017544,0.868421052631579,0.9087719298245613,0.02608082236371667,0.888157894736842,0.9078947368421053,0.9210526315789473
126,cityblock,uniform,0.21000027656555176,0.9649122807017544,0.8859649122807017,0.9254385964912281,0.028894156301755444,0.9057017543859649,0.9166666666666666,0.956140350877193
126,cityblock,distance,0.24900293350219727,0.9298245614035088,0.8859649122807017,0.906140350877193,0.013617697101982469,0.8947368421052632,0.9035087719298246,0.9188596491228069
126,cityblock,distance,0.2519979476928711,0.9385964912280702,0.8859649122807017,0.9236842105263158,0.01712212394380978,0.9144736842105263,0.9298245614035088,0.9385964912280702
127,minkowski,uniform,0.18702316284179688,0.9298245614035088,0.8596491228070176,0.8912280701754385,0.021912273678590867,0.8771929824561403,0.8859649122807017,0.9078947368421052
127,minkowski,uniform,0.20197749137878418,0.9649122807017544,0.8947368421052632,0.9280701754385966,0.020683905478160694,0.9144736842105263,0.9298245614035088,0.9364035087719298
127,minkowski,distance,0.23799824714660645,0.9298245614035088,0.8947368421052632,0.9105263157894736,0.010956136839295423,0.9035087719298246,0.9122807017543859,0.9188596491228069
127,minkowski,distance,0.28900146484375,0.9649122807017544,0.9035087719298246,0.9298245614035089,0.022191422176620207,0.9122807017543859,0.9254385964912281,0.9451754385964912
127,cityblock,uniform,0.17799830436706543,0.9122807017543859,0.8421052631578947,0.8912280701754387,0.01929824561403511,0.8859649122807017,0.8991228070175439,0.9035087719298246
127,cityblock,uniform,0.20800232887268066,0.9473684210526315,0.9122807017543859,0.9245614035087719,0.012528821804461139,0.9144736842105263,0.9210526315789473,0.9276315789473684
127,cityblock,distance,0.2330024242401123,0.956140350877193,0.8947368421052632,0.9210526315789475,0.02000307763331821,0.9013157894736842,0.9210526315789473,0.9364035087719298
127,cityblock,distance,0.24799895286560059,0.9824561403508771,0.9035087719298246,0.9350877192982457,0.02327455993231857,0.9210526315789473,0.9342105263157895,0.9473684210526315
128,minkowski,uniform,0.20802783966064453,0.9298245614035088,0.8421052631578947,0.8903508771929823,0.02696565991042,0.8706140350877193,0.8947368421052632,0.9100877192982456
128,minkowski,uniform,0.19300055503845215,0.9473684210526315,0.8771929824561403,0.9131578947368422,0.025256456226119255,0.8947368421052632,0.9166666666666667,0.9364035087719298
128,minkowski,distance,0.23696494102478027,0.9298245614035088,0.8947368421052632,0.913157894736842,0.009158163604307495,0.9122807017543859,0.9122807017543859,0.9188596491228069
128,minkowski,distance,0.254000186920166,0.9649122807017544,0.9210526315789473,0.9421052631578947,0.015789473684210527,0.9298245614035088,0.9429824561403508,0.9539473684210527
128,cityblock,uniform,0.18800067901611328,0.9385964912280702,0.8596491228070176,0.8964912280701756,0.01953601530817553,0.888157894736842,0.8991228070175439,0.9035087719298246
128,cityblock,uniform,0.20099687576293945,0.9473684210526315,0.8771929824561403,0.9149122807017542,0.024514365986810737,0.8947368421052632,0.9166666666666666,0.9364035087719298
128,cityblock,distance,0.24097013473510742,0.956140350877193,0.8596491228070176,0.9184210526315789,0.02573929956337053,0.9057017543859649,0.9210526315789473,0.9298245614035088
128,cityblock,distance,0.2520027160644531,0.9298245614035088,0.868421052631579,0.906140350877193,0.022208752458196764,0.8969298245614035,0.9078947368421053,0.9276315789473684
129,minkowski,uniform,0.18900156021118164,0.9385964912280702,0.8508771929824561,0.9052631578947367,0.025362863675089414,0.8903508771929824,0.9122807017543859,0.9210526315789473
129,minkowski,uniform,0.2040252685546875,0.9385964912280702,0.8859649122807017,0.9096491228070175,0.017122123943809773,0.8947368421052632,0.9078947368421053,0.9254385964912281
129,minkowski,distance,0.23797106742858887,0.9912280701754386,0.8771929824561403,0.925438596491228,0.03357484071755201,0.9122807017543859,0.9210526315789473,0.9385964912280702
129,minkowski,distance,0.24500060081481934,0.9649122807017544,0.8859649122807017,0.9324561403508771,0.022891207632806828,0.9144736842105263,0.9385964912280702,0.9473684210526315
129,cityblock,uniform,0.18802952766418457,0.9473684210526315,0.8245614035087719,0.8964912280701756,0.03300857495127505,0.881578947368421,0.8947368421052632,0.9144736842105263
129,cityblock,uniform,0.18602705001831055,0.9649122807017544,0.8508771929824561,0.919298245614035,0.03324086898508144,0.9057017543859649,0.9254385964912281,0.9385964912280702
129,cityblock,distance,0.24097204208374023,0.9473684210526315,0.8508771929824561,0.917543859649123,0.028070175438596485,0.9035087719298246,0.9210526315789473,0.9385964912280702
129,cityblock,distance,0.24899792671203613,0.956140350877193,0.868421052631579,0.9219298245614036,0.02730593406363751,0.9013157894736842,0.9385964912280702,0.9385964912280702
130,minkowski,uniform,0.2090003490447998,0.9298245614035088,0.8508771929824561,0.8921052631578947,0.02884084600486596,0.8640350877192983,0.8991228070175439,0.9188596491228069
130,minkowski,uniform,0.20007634162902832,0.9473684210526315,0.8947368421052632,0.9236842105263159,0.016666666666666656,0.9078947368421053,0.9298245614035088,0.9364035087719298
130,minkowski,distance,0.23997855186462402,0.9298245614035088,0.868421052631579,0.8921052631578948,0.017565775784649816,0.8793859649122806,0.8859649122807017,0.9013157894736843
130,minkowski,distance,0.24799871444702148,0.9649122807017544,0.8947368421052632,0.9350877192982457,0.025180175604223372,0.9210526315789473,0.9385964912280702,0.956140350877193
130,cityblock,uniform,0.23206210136413574,0.9385964912280702,0.8157894736842105,0.8982456140350876,0.03379186014782145,0.8859649122807017,0.9035087719298245,0.9210526315789473
130,cityblock,uniform,0.19385361671447754,0.9473684210526315,0.8771929824561403,0.9184210526315789,0.021504650301984677,0.9078947368421053,0.9254385964912281,0.9298245614035088
130,cityblock,distance,0.24497389793395996,0.9210526315789473,0.868421052631579,0.9008771929824562,0.014704433872140514,0.8947368421052632,0.9035087719298246,0.9122807017543859
130,cityblock,distance,0.24700021743774414,0.9736842105263158,0.9122807017543859,0.9377192982456141,0.017740130189611136,0.9232456140350878,0.9342105263157895,0.9473684210526315
131,minkowski,uniform,0.19402408599853516,0.9385964912280702,0.8333333333333334,0.8850877192982456,0.03730907073357323,0.8486842105263157,0.881578947368421,0.9122807017543859
131,minkowski,uniform,0.2179720401763916,0.9473684210526315,0.868421052631579,0.9026315789473685,0.020553288620806968,0.888157894736842,0.9035087719298246,0.9100877192982456
131,minkowski,distance,0.23999929428100586,0.9473684210526315,0.8771929824561403,0.9105263157894736,0.022467102587483682,0.888157894736842,0.9166666666666666,0.9210526315789473
131,minkowski,distance,0.24799871444702148,0.956140350877193,0.8771929824561403,0.9096491228070175,0.020022302123707588,0.8969298245614035,0.9078947368421053,0.9188596491228069
131,cityblock,uniform,0.178999662399292,0.9122807017543859,0.8245614035087719,0.8754385964912281,0.027960311316682845,0.8706140350877193,0.8859649122807017,0.8859649122807017
131,cityblock,uniform,0.19501852989196777,0.9649122807017544,0.8859649122807017,0.9289473684210525,0.024949934479522616,0.9122807017543859,0.9254385964912281,0.9539473684210527
131,cityblock,distance,0.24199724197387695,0.9473684210526315,0.868421052631579,0.9087719298245613,0.024872713822382146,0.8903508771929824,0.9078947368421053,0.9276315789473684
131,cityblock,distance,0.2610018253326416,0.9473684210526315,0.8947368421052632,0.9263157894736842,0.014782718900309392,0.9210526315789473,0.9298245614035088,0.9298245614035088
132,minkowski,uniform,0.21706867218017578,0.9385964912280702,0.8157894736842105,0.8842105263157893,0.034154249708652266,0.8662280701754386,0.8903508771929824,0.9035087719298246
132,minkowski,uniform,0.22799944877624512,0.9649122807017544,0.8771929824561403,0.9157894736842105,0.0309389334886814,0.888157894736842,0.9078947368421053,0.9473684210526315
132,minkowski,distance,0.24597740173339844,0.9473684210526315,0.868421052631579,0.9157894736842106,0.022941573387056165,0.9057017543859649,0.9210526315789473,0.9298245614035088
132,minkowski,distance,0.2539958953857422,0.9824561403508771,0.8771929824561403,0.9333333333333333,0.026080822363716682,0.9232456140350878,0.9385964912280702,0.9385964912280702
132,cityblock,uniform,0.201995849609375,0.9298245614035088,0.868421052631579,0.899122807017544,0.02085063916492055,0.8859649122807017,0.8947368421052632,0.9166666666666666
132,cityblock,uniform,0.20196771621704102,0.9473684210526315,0.8771929824561403,0.9149122807017545,0.020402988332654387,0.9057017543859649,0.9122807017543859,0.9210526315789473
132,cityblock,distance,0.24757790565490723,0.9473684210526315,0.868421052631579,0.906140350877193,0.02603652996430847,0.8859649122807017,0.9035087719298245,0.9276315789473684
132,cityblock,distance,0.24899840354919434,0.9736842105263158,0.8859649122807017,0.9289473684210527,0.025256456226119252,0.9122807017543859,0.9298245614035088,0.9451754385964912
133,minkowski,uniform,0.20099854469299316,0.9210526315789473,0.868421052631579,0.8982456140350876,0.01626950613244859,0.888157894736842,0.8991228070175439,0.9122807017543859
133,minkowski,uniform,0.1940004825592041,0.956140350877193,0.868421052631579,0.9236842105263158,0.02419844600725214,0.9166666666666666,0.9298245614035088,0.9385964912280702
133,minkowski,distance,0.24000144004821777,0.9385964912280702,0.8596491228070176,0.893859649122807,0.022346910882205275,0.8771929824561403,0.8903508771929824,0.9035087719298246
133,minkowski,distance,0.24599933624267578,0.9736842105263158,0.8859649122807017,0.9280701754385966,0.027122148831123346,0.9078947368421053,0.9254385964912281,0.9517543859649122
133,cityblock,uniform,0.19499802589416504,0.9210526315789473,0.8771929824561403,0.8982456140350878,0.015294382258037456,0.888157894736842,0.8947368421052632,0.9100877192982456
133,cityblock,uniform,0.2540299892425537,0.956140350877193,0.8947368421052632,0.9298245614035088,0.017543859649122806,0.9232456140350878,0.9298245614035088,0.9364035087719298
133,cityblock,distance,0.23997235298156738,0.9824561403508771,0.8157894736842105,0.9070175438596492,0.038676153833418596,0.9035087719298246,0.9035087719298246,0.9188596491228069
133,cityblock,distance,0.2499983310699463,0.9473684210526315,0.868421052631579,0.9105263157894739,0.02654867710600273,0.8947368421052632,0.9078947368421053,0.9364035087719298
134,minkowski,uniform,0.19299888610839844,0.9122807017543859,0.8421052631578947,0.8903508771929823,0.01850440623660439,0.8859649122807017,0.8903508771929824,0.9035087719298246
134,minkowski,uniform,0.20600390434265137,0.9385964912280702,0.8333333333333334,0.9105263157894736,0.028505397911003365,0.9057017543859649,0.9210526315789473,0.9276315789473684
134,minkowski,distance,0.23799848556518555,0.9473684210526315,0.868421052631579,0.9166666666666667,0.023291084293599548,0.9035087719298246,0.9122807017543859,0.9364035087719298
134,minkowski,distance,0.24499797821044922,0.956140350877193,0.8421052631578947,0.9096491228070176,0.03531723182315332,0.8903508771929824,0.9210526315789473,0.9298245614035088
134,cityblock,uniform,0.18702387809753418,0.9385964912280702,0.8245614035087719,0.8903508771929826,0.03622074179309226,0.8706140350877193,0.8947368421052632,0.9232456140350878
134,cityblock,uniform,0.19201064109802246,0.9298245614035088,0.8771929824561403,0.9122807017543859,0.017099639201419242,0.8991228070175439,0.9166666666666666,0.9276315789473684
134,cityblock,distance,0.2479991912841797,0.9473684210526315,0.8859649122807017,0.9166666666666667,0.018083796603586225,0.9035087719298246,0.9122807017543859,0.9298245614035088
134,cityblock,distance,0.25299978256225586,0.9736842105263158,0.8508771929824561,0.9184210526315788,0.034210526315789476,0.8991228070175439,0.9166666666666666,0.9429824561403508
135,minkowski,uniform,0.2050032615661621,0.9210526315789473,0.8421052631578947,0.8868421052631579,0.019790375741541206,0.8771929824561403,0.8903508771929824,0.8947368421052632
135,minkowski,uniform,0.20499634742736816,0.9473684210526315,0.868421052631579,0.9175438596491228,0.02666435816415905,0.9057017543859649,0.9210526315789473,0.9385964912280702
135,minkowski,distance,0.24199962615966797,0.9210526315789473,0.8508771929824561,0.887719298245614,0.024748659613448912,0.8640350877192983,0.8859649122807017,0.9100877192982456
135,minkowski,distance,0.24799776077270508,0.9649122807017544,0.8859649122807017,0.9228070175438596,0.027404384827742642,0.8969298245614035,0.9210526315789473,0.9429824561403508
135,cityblock,uniform,0.19499826431274414,0.9298245614035088,0.8333333333333334,0.8833333333333334,0.025739299563370538,0.868421052631579,0.8859649122807017,0.9013157894736843
135,cityblock,uniform,0.21497416496276855,0.9473684210526315,0.8508771929824561,0.9122807017543859,0.027178830499701177,0.9035087719298246,0.9166666666666666,0.9342105263157895
135,cityblock,distance,0.2460031509399414,0.956140350877193,0.868421052631579,0.9184210526315789,0.028840846004865944,0.8947368421052632,0.9166666666666666,0.9451754385964912
135,cityblock,distance,0.2480006217956543,0.9649122807017544,0.8859649122807017,0.9236842105263158,0.02002230212370761,0.9122807017543859,0.9210526315789473,0.9364035087719298
136,minkowski,uniform,0.18702244758605957,0.9473684210526315,0.8508771929824561,0.8947368421052632,0.028015297232756677,0.8793859649122806,0.8903508771929824,0.9166666666666666
136,minkowski,uniform,0.19297480583190918,0.9210526315789473,0.868421052631579,0.8991228070175439,0.016293136509655,0.888157894736842,0.9035087719298246,0.9122807017543859
136,minkowski,distance,0.24499821662902832,0.9473684210526315,0.8508771929824561,0.8964912280701753,0.027960311316682848,0.8771929824561403,0.8947368421052632,0.9122807017543859
136,minkowski,distance,0.24900245666503906,0.9736842105263158,0.8947368421052632,0.9271929824561402,0.021143808409112206,0.9144736842105263,0.9254385964912281,0.9385964912280702
136,cityblock,uniform,0.18102288246154785,0.9473684210526315,0.8245614035087719,0.8929824561403509,0.0359113850709802,0.868421052631579,0.8947368421052632,0.9210526315789473
136,cityblock,uniform,0.17897486686706543,0.9473684210526315,0.8596491228070176,0.9149122807017542,0.02255256163540778,0.9122807017543859,0.9210526315789473,0.9276315789473684
136,cityblock,distance,0.24200177192687988,0.9473684210526315,0.868421052631579,0.9114035087719298,0.02368421052631578,0.9035087719298246,0.9035087719298246,0.9342105263157895
136,cityblock,distance,0.24899721145629883,0.9736842105263158,0.8859649122807017,0.9263157894736842,0.02695138858901267,0.9057017543859649,0.9385964912280702,0.9385964912280702
137,minkowski,uniform,0.24799847602844238,0.9385964912280702,0.8508771929824561,0.8964912280701753,0.025962541380611832,0.8793859649122806,0.8947368421052632,0.9188596491228069
137,minkowski,uniform,0.18802595138549805,0.9473684210526315,0.8859649122807017,0.9271929824561402,0.01712212394380978,0.9210526315789473,0.9342105263157895,0.9385964912280702
137,minkowski,distance,0.24697566032409668,0.956140350877193,0.868421052631579,0.9175438596491228,0.02392663455611553,0.9057017543859649,0.9166666666666666,0.9364035087719298
137,minkowski,distance,0.2480013370513916,0.9736842105263158,0.868421052631579,0.9149122807017542,0.02662103667630442,0.9057017543859649,0.9122807017543859,0.9276315789473684
137,cityblock,uniform,0.18799877166748047,0.9298245614035088,0.8596491228070176,0.899122807017544,0.01971246057389845,0.888157894736842,0.9035087719298246,0.9100877192982456
137,cityblock,uniform,0.17903900146484375,0.956140350877193,0.8771929824561403,0.9184210526315789,0.029369594811900365,0.8903508771929824,0.9254385964912281,0.9429824561403508
137,cityblock,distance,0.2389698028564453,0.956140350877193,0.8421052631578947,0.9096491228070175,0.032361169729292504,0.8903508771929824,0.9122807017543859,0.9364035087719298
137,cityblock,distance,0.24899888038635254,0.9649122807017544,0.8859649122807017,0.9245614035087721,0.02360284920539248,0.9057017543859649,0.9210526315789473,0.9385964912280702
138,minkowski,uniform,0.19899749755859375,0.9210526315789473,0.8596491228070176,0.9008771929824559,0.019238344034615176,0.8903508771929824,0.9078947368421053,0.9122807017543859
